Label 1,Label 2,Label 3,   Max Age (Ma)   ,   Min Age (Ma)   ,   MinDat ID   ,   Locality containing Mineral   ,   Dated Locality ID   ,   Dated Locality (Max Age)   ,   Reference (Max Age)   ,   Reference (Min Age)   ,   Query Minerals at Locality   ,   # of Query Minerals at Locality   ,   # of sublocalities with Query Minerals   ,   # of dated sublocalities   ,   Lat Deg   ,   Lat Min   ,   Lat Sec   ,   Lon Deg   ,   Lon Min   ,   Lon Sec   ,   Decimal Degree   
   ,,O,416,251,57196,"Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",57196,"Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",Matura and Summesberger (1980); Arlt and Diamond (1998),Matura and Summesberger (1980); Arlt and Diamond (1998),Acanthite,1,,,0,0,0,0,0,0,"0,0"
   ,R,O,416,251,52851,"Silberberg, Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",57196,"Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",Matura and Summesberger (1980); Arlt and Diamond (1998),Matura and Summesberger (1980); Arlt and Diamond (1998),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,R,O,416,251,123375,"Stocker Adit, Silberberg, Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",57196,"Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",Matura and Summesberger (1980); Arlt and Diamond (1998),Matura and Summesberger (1980); Arlt and Diamond (1998),Acanthite,1,,,0,0,0,0,0,0,"0,0"
   ,R,O,416,251,133934,"West Slope (""Am Geyer""), Silberberg, Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",57196,"Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",Matura and Summesberger (1980); Arlt and Diamond (1998),Matura and Summesberger (1980); Arlt and Diamond (1998),Acanthite,1,,,47,25,12,11,55,16,"47.42,11.921111111111"
MD ,R,O,416,251,133936,"Gilgen Adit, West Slope (""Am Geyer""), Silberberg, Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",57196,"Geyer - Silberberg District, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",Matura and Summesberger (1980); Arlt and Diamond (1998),Matura and Summesberger (1980); Arlt and Diamond (1998),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,217991,"Silberberg Adit, Unterstein, Reith, Brixlegg - Rattenberg, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,57172,"Alte Zeche Mine, Schwazer Eisenstein, Arzberg, Schwaz, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,57138,"Zapfenschuh Section, Schwazer Eisenstein, Arzberg, Schwaz, Brixlegg - Schwaz Area, Inn Valley, North Tyrol, Tyrol, Austria",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,190248,"Bartholomäberg, Montafon, Vorarlberg, Austria",,,,,Acanthite,1,,,47,5,49,9,54,59,
MD ,,,,,190246,"Limestone Quarry, Lorüns, Montafon, Vorarlberg, Austria",,,,,Acanthite,1,,,47,8,10,9,50,41,"47.136111111111,9.8447222222222"
MD ,,,,,258452,"Langsee (Seekopf), Fresch Alp, Silber Valley, Montafon, Vorarlberg, Austria",,,,,Acanthite,1,,,47,3,4,10,8,38,"47.051111111111,10.143888888889"
MD ,,,,,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",,,,,Acanthite,1,,,41,43,1,46,24,51,"41.716944444444,46.414166666667"
MD ,,,,,13797,"Sur Les Roches Quarry, Bastogne, Luxembourg Province, Belgium",,,,,Acanthite,1,,,50,0,23,5,44,2,"50.006388888889,5.7338888888889"
MD ,,,,,283,"Sclaigneaux Slag Locality, Andenne, Namur Province, Belgium",,,,,Acanthite,1,,,50,30,3,5,2,50,"50.500833333333,5.0472222222222"
MD ,,,,,13946,"Atocha Mine, Arque Province, Cochabamba Department, Bolivia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,23337,"Santa Marta Mine, Aiquile, Campero Province, Cochabamba Department, Bolivia",,,,,Acanthite,1,,,-18,-10,0,-65,-10,0,"-18.166666666667,-65.166666666667"
MD ,,,,,64427,"Laurani Mine, Laurani District, Aroma Province, La Paz Department, Bolivia",,,,,Acanthite,1,,,-17,-22,-51,-67,-46,-30,"-17.380833333333,-67.775"
MD ,,,,,335,"Viloco Mine (Araca Mine), Loayza Province, La Paz Department, Bolivia",,,,,Acanthite,1,,,-16,-52,0,-67,-38,0,
MD ,,,,,132149,"Joculluni Mine (Anaconda Mine; El Zorro Mine; Yokohama Mine), Berenguela District, Pacajes Province, La Paz Department, Bolivia",,,,,Acanthite,1,,,-17,-18,-26,-69,-8,-43,"-17.307222222222,-69.145277777778"
MD ,,,,,132150,"Manco Capac Mine (Nelly Mine), Berenguela District, Pacajes Province, La Paz Department, Bolivia",,,,,Acanthite,1,,,-17,-17,-52,-69,-12,-37,"-17.297777777778,-69.210277777778"
MD ,,,,,146668,"Pacocagua Mine (Pacocahua Mine; Dos Amigos Mine), Berenguela District, Pacajes Province, La Paz Department, Bolivia",,,,,Acanthite,1,,,-17,-19,-6,-69,-14,-32,"-17.318333333333,-69.242222222222"
MD ,,,,,146704,"María Luisa Mine, Salinas De Garci Mendoza, Cabrera Province, Oruro Department, Bolivia",,,,,Acanthite,1,,,-19,-42,-30,-67,-42,-51,"-19.708333333333,-67.714166666667"
MD ,,,,,146706,"Todos Santos Mine, Todos Santos District, Carangas Province, Oruro Department, Bolivia",,,,,Acanthite,1,,,-19,0,-48,-68,-43,-19,"-19.013333333333,-68.721944444444"
   ,,O,45,45,24395,"Cercado Province, Oruro Department, Bolivia",24395,"Cercado Province, Oruro Department, Bolivia",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,-17,-55,-32,-67,-12,-10,"-17.925555555556,-67.202777777778"
MD ,,,,,158720,"San Andrés Mine, Cerro Llallagua, La Joya District, Cercado Province, Oruro Department, Bolivia",,,,,Acanthite,1,,,-17,-46,-12,-67,-27,-27,"-17.77,-67.4575"
MD ,,,,,346,"Itos Mine, Oruro City, Cercado Province, Oruro Department, Bolivia",,,,,Acanthite,1,,,-17,-57,-52,-67,-8,-2,"-17.964444444444,-67.133888888889"
MD ,,,,,219088,"Santiago Alto Mine, Porco, Agua De Castilla, Antonio Quijarro Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,219149,"Tornohuaico Mine, Porco, Agua De Castilla, Antonio Quijarro Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,204097,"Cosuño Sb Deposit, Tolapampa, Antonio Quijarro Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,324,"Colquechaca (Aullagas), Chayanta Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,-18,-39,0,-66,-1,0,
MD ,,,,,189795,"Angustias Mine (Angustias Veins), Machacamarca, Machacamarca District (Colavi District), Cornelio Saavedra Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,26071,"Viboras Mine, Machacamarca, Machacamarca District (Colavi District), Cornelio Saavedra Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,325,"Cerro De Potosí (Cerro Rico), Potosí City, Potosí Department, Bolivia",,,,,Acanthite,1,,,-19,-37,-6,-65,-44,-59,
MD ,,,,,362,"Tatasí, Sud Chichas Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,0,0,0,0,0,0,
MD ,,,,,146911,"Buena Vista Mine (San Juan Mine), Buena Vista, Sud Lípez Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,-21,-43,-33,-66,-37,-50,"-21.725833333333,-66.630555555556"
MD ,,,,,56139,"Jaquehua Mine (Jaquegua Mine), Sud Lípez Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,122980,"Mesa De Plata Mine, San Antonio De Lípez, Sud Lípez Province, Potosí Department, Bolivia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,268203,"_umavi_i Deposit, Srebrenica, Tuzla Canton, Federation Of Bosnia And Herzegovina, Bosnia And Herzegovina",,,,,Acanthite,1,,,44,7,28,19,14,47,"44.124444444444,19.246388888889"
MD ,,,,,23818,"Mangabeira Deposit, Monte Alegre De Goiás, Goiás, Brazil",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,434,"Joel Mine, Parela Range, Montalvânia, Minas Gerais, Brazil",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,R,O,2628,2600,24995,"Igarapé Bahia Mine, Parauapebas, Carajás Mineral Province, Pará, Brazil",190645,"Gameleira Cu-Au Deposit (Pojuca), Parauapebas, Carajás Mineral Province, Pará, Brazil",Marschik et al. (2005),Marschik et al. (2005),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,18804,"Pletena (Pletene), Rhodope Mts, Gotse Delchev Obshtina, Blagoevgrad Oblast, Bulgaria",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,45553,"Popsko Ore Field, Ivaylovgrad Obshtina, Haskovo Oblast (Khaskovo Oblast), Bulgaria",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
   ,,O,33.22,32.42,156382,"Spachievo Ore Field (Spahievo Ore Field), Mineralni Bani Obshtina, Haskovo Oblast (Khaskovo Oblast), Bulgaria",156382,"Spachievo Ore Field (Spahievo Ore Field), Mineralni Bani Obshtina, Haskovo Oblast (Khaskovo Oblast), Bulgaria",Singer et al. (2008),Singer et al. (2008),Acanthite,1,,,41,56,19,25,22,4,"41.938611111111,25.367777777778"
MD ,,,,,25110,"Chala Mine, Spachievo Ore Field (Spahievo Ore Field), Mineralni Bani Obshtina, Haskovo Oblast (Khaskovo Oblast), Bulgaria",,,,,Acanthite,1,,,41,56,20,25,22,4,"41.938888888889,25.367777777778"
MD ,,,,,460,"Madjarovo Deposit (Madyarovo Deposit; Madzharovo Deposit), Rhodope Mts, Haskovo Oblast (Khaskovo Oblast), Bulgaria",,,,,Acanthite,1,,,41,38,9,25,51,50,
MD ,,,,,25125,"Eniovche Mine (Enyovche Mine; Enyuvche Mine), Ardino Obshtina, Kardzhali Oblast (Kurdzhali; K_rdžali; Kurdjali), Bulgaria",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,25070,"Svetulka, Ardino Obshtina, Kardzhali Oblast (Kurdzhali; K_rdžali; Kurdjali), Bulgaria",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,257654,"North Ore Body, Sedeftche Deposit (Sedefche), Momchilgrad Obshtina, Kardzhali Oblast (Kurdzhali; K_rdžali; Kurdjali), Bulgaria",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,10057,"Chiprovtsi Deposit, Chiprovtsi Obshtina, Montana Oblast, Bulgaria",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,16906,"Droujba Mine (Drujba), Djurkovo Complex, Laki (Luki), Laki Obshtina, Rhodope Mts, Plovdiv Oblast, Bulgaria",,,,,Acanthite,1,,,41,46,8,24,49,4,"41.768888888889,24.817777777778"
MD ,,,,,25112,"Davidkovo Ore Field, Rhodope Mts, Smolyan Oblast, Bulgaria",,,,,Acanthite,1,,,41,40,30,24,56,38,
MD ,,O,31.6,29.6,459,"Madan Ore Field, Rhodope Mts, Smolyan Oblast, Bulgaria",459,"Madan Ore Field, Rhodope Mts, Smolyan Oblast, Bulgaria",Vassileva et al. (2006),Vassileva et al. (2006),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,93.7,74.5,25121,"Elatsite Mine (Elacite Mine), Zlatitsa, Zlatitsa Obshtina, Sofiya Oblast (Sofia Oblast), Bulgaria",25121,"Elatsite Mine (Elacite Mine), Zlatitsa, Zlatitsa Obshtina, Sofiya Oblast (Sofia Oblast), Bulgaria",Lips et al. (2004); Singer et al. (2008),Lips et al. (2004); Singer et al. (2008),Acanthite,1,,,42,45,0,24,2,0,"42.75,24.033333333333"
MD ,,O,245,235,455,"Sedmochislenitsi Mine (Sedmocislenici Mine), Balkan Mts (Stara Planina), Vratsa Oblast (Vratza), Bulgaria",455,"Sedmochislenitsi Mine (Sedmocislenici Mine), Balkan Mts (Stara Planina), Vratsa Oblast (Vratza), Bulgaria",Atanassov and Kirov (1973),Atanassov and Kirov (1973),Acanthite,1,,,43,10,12,23,28,36,"43.17,23.476666666667"
MD ,,Y,510,510,8587,"Bawdwin Mining Complex (Bawdwin Mines), Namtu Township, Kyaukme District, Shan State, Burma (Myanmar)",8587,"Bawdwin Mining Complex (Bawdwin Mines), Namtu Township, Kyaukme District, Shan State, Burma (Myanmar)",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,23,6,35,97,17,48,"23.109722222222,97.296666666667"
MD ,,,,,471,"Highland Bell Mine, Beaverdell, Greenwood Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,49,26,5,-119,-3,-36,
MD ,,,,,8617,"Bell Mine, Highland Bell Mine, Beaverdell, Greenwood Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,49,26,6,-119,-3,-36,"49.435,-119.06"
MD ,,,,,20150,"Sally Mine, Wallace Mt., Beaverdell, Greenwood Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,208234,"Dolly Varden Group, Siwash Creek, Kamloops Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,58,55,206458,"Poison Mountain Cu-Au-Mo Deposit, Lillooet Mining Division, British Columbia, Canada",206458,"Poison Mountain Cu-Au-Mo Deposit, Lillooet Mining Division, British Columbia, Canada",Singer et al. (2008),Singer et al. (2008),Acanthite,1,,,51,8,0,-122,-36,-51,"51.133333333333,-122.61416666667"
MD ,,,,,492,"Sunrise Mine, New Hazelton, Omenica Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,55,21,0,-127,-29,0,"55.35,-127.48333333333"
MD ,,,,,203242,"Baker Mine (Chappelle Mine), Toodoggone River Area, Omenica Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,57,17,0,-127,-7,0,"57.283333333333,-127.11666666667"
MD ,,,,,14122,"Lawyers Mine (Cheni Mine), Toodoggone River Area, Omenica Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,57,20,19,-127,-10,-43,"57.338611111111,-127.17861111111"
MD ,,,,,203239,"Shasta Mine, Toodoggone River Area, Omenica Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,57,15,0,-126,-59,-30,"57.25,-126.99166666667"
MD ,,,,,30206,"Dankoe Mine (Horn Silver Mine), Keremeos, Osoyoos Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,49,3,24,-119,-41,-18,"49.056666666667,-119.68833333333"
MD ,,,,,106018,"Cawston, Keremeos, Similkameen Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,Y,240,240,11824,"Hidden Creek Mine, Anyox, Skeena Mining Division, British Columbia, Canada",11824,"Hidden Creek Mine, Anyox, Skeena Mining Division, British Columbia, Canada",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,55,26,0,-129,-49,0,"55.433333333333,-129.81666666667"
MD ,,,,,203683,"Brucejack Lake, Sulphurets District, Iskut River, Skeena Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,207510,"Snowfield Au-Cu Deposit, Sulphurets District, Iskut River, Skeena Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,56,29,0,-130,-12,0,"56.483333333333,-130.2"
MD ,,O,195,192,203680,"Sulphurets Deposits, Sulphurets District, Iskut River, Skeena Mining Division, British Columbia, Canada",203680,"Sulphurets Deposits, Sulphurets District, Iskut River, Skeena Mining Division, British Columbia, Canada",Singer et al. (2008),Singer et al. (2008),Acanthite,1,,,56,30,0,-130,-16,0,"56.5,-130.26666666667"
MD ,,,,,18982,"Silbak Premier Mine, Stewart, Skeena Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,56,2,0,-130,-1,0,"56.033333333333,-130.01666666667"
MD ,,,,,5557,"Silvana Mine, Sandon, Slocan Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,Y,150,150,8875,"Britannia Mine, Britannia Beach, Vancouver Mining Division, British Columbia, Canada",8875,"Britannia Mine, Britannia Beach, Vancouver Mining Division, British Columbia, Canada",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,49,36,36,-123,-8,-30,"49.61,-123.14166666667"
MD ,,,,,30412,"No. 10 Mine, Britannia Mine, Britannia Beach, Vancouver Mining Division, British Columbia, Canada",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
   ,,Y,1925,1800,22821,"Flin Flon District, Manitoba, Canada",22821,"Flin Flon District, Manitoba, Canada",Syme and Bailes (1993),Moiser et al. (2009),Acanthite,1,,,54,35,57,-101,-45,-15,"54.599166666667,-101.75416666667"
MD ,,Y,1800,1800,11182,"Flin Flon Mine (South Main Mine), Flin Flon District, Manitoba, Canada",11182,"Flin Flon Mine (South Main Mine), Flin Flon District, Manitoba, Canada",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,54,45,50,-101,-53,-1,"54.763888888889,-101.88361111111"
MD ,R,Y,1925,1800,195442,"Trout Lake Mine, Flin Flon District, Manitoba, Canada",22821,"Flin Flon District, Manitoba, Canada",Syme and Bailes (1993),Moiser et al. (2009),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,R,O,2749.9,2739.5,8704,"Bird River Mines (Ore Fault Group Of Claims; Ore Fault Deposit), Lac-du-Bonnet Area, Manitoba, Canada",25007,"Bird River Sill, Manitoba, Canada",Good et al (2009),Good et al (2009),Acanthite,1,,,50,28,40,-95,-30,0,"50.477777777778,-95.5"
MD ,,,,,8081,"Nigadoo Mine (Nigadoo River Mine), Beresford Parish, Gloucester Co., New Brunswick, Canada",,,,,Acanthite,1,,,47,43,59,-65,-46,-23,"47.733055555556,-65.773055555556"
MD ,,,,,228279,"Mechanic Settlement Pluton, Cardwell Parish, Kings Co., New Brunswick, Canada",,,,,Acanthite,1,,,45,42,51,-65,-15,-21,"45.714166666667,-65.255833333333"
MD ,,,,,208610,"Sisson Brook Deposit, Douglas Parish, York Co., New Brunswick, Canada",,,,,Acanthite,1,,,46,22,30,-67,-2,-41,"46.375,-67.044722222222"
MD ,,O,1458,1188,25759,"Voisey's Bay Ni-Co-Cu Deposit, Voisey´s Bay, Labrador, Newfoundland And Labrador, Canada",25759,"Voisey's Bay Ni-Co-Cu Deposit, Voisey´s Bay, Labrador, Newfoundland And Labrador, Canada",Lambert et al. (1999),Lambert et al. (1999),Acanthite,1,,,56,19,48,-62,-5,-43,"56.33,-62.095277777778"
MD ,,,,,8945,"Lucky Strike Mine, Buchans, Newfoundland, Newfoundland And Labrador, Canada",,,,,Acanthite,1,,,48,49,23,-56,-51,-58,"48.823055555556,-56.866111111111"
MD ,,,,,248877,"MacLean Mine, Buchans, Newfoundland, Newfoundland And Labrador, Canada",,,,,Acanthite,1,,,48,49,59,-56,-53,-1,"48.833055555556,-56.883611111111"
MD ,,,,,248876,"Rothermere Mine, Buchans, Newfoundland, Newfoundland And Labrador, Canada",,,,,Acanthite,1,,,48,49,30,-56,-52,-35,"48.825,-56.876388888889"
MD ,,,,,17071,"Norex Mine, Camsell River Area, Northwest Territories, Canada",,,,,Acanthite,1,,,65,35,22,-117,-58,0,"65.589444444444,-117.96666666667"
MD ,,,,,243696,"Silver Bay Mine, Camsell River Area, Northwest Territories, Canada",,,,,Acanthite,1,,,65,35,49,-117,-58,-54,"65.596944444444,-117.98166666667"
MD ,,,,,22961,"Silver Bear Mine (Terra Mines; North Mine; Terra Mining And Exploration Company Mine), Camsell River Area, Northwest Territories, Canada",,,,,Acanthite,1,,,65,36,8,-118,-6,-48,"65.602222222222,-118.11333333333"
   ,,O,1860,1395,518,"Great Bear Lake, Mackenzie District, Northwest Territories, Canada",518,"Great Bear Lake, Mackenzie District, Northwest Territories, Canada",Kissin (1993),Miller (1982),Acanthite,1,,,66,2,45,-117,-58,-35,"66.045833333333,-117.97638888889"
MD ,,O,1650,1395,515,"Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",519,"Eldorado Mine, Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",Robinson and Morton (1971),Miller (1982),Acanthite,1,,,66,2,45,-117,-58,-35,"66.045833333333,-117.97638888889"
MD ,,,,,211456,"Contact Lake Mine (B.E.A.R. Deposit), Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",,,,,Acanthite,1,,,65,59,37,-117,-47,-54,"65.993611111111,-117.79833333333"
MD ,,,,,243735,"Bonanza Prospect, Dowdell Point, Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,1510,1395,516,"Echo Bay Mine (Cross Fault Shaft), Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",516,"Echo Bay Mine (Cross Fault Shaft), Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",Miller (1982),Miller (1982),Acanthite,1,,,66,6,1,-117,-59,-44,"66.100277777778,-117.99555555556"
   ,,O,1650,1450,519,"Eldorado Mine, Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",519,"Eldorado Mine, Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",Robinson and Morton (1971),Robinson and Morton (1971),Acanthite,1,,,66,5,7,-118,-2,-17,"66.085277777778,-118.03805555556"
MD ,R,O,1650,1450,243732,"No.1 Shaft (Port Radium Mine), Eldorado Mine, Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",519,"Eldorado Mine, Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada",Robinson and Morton (1971),Robinson and Morton (1971),Acanthite,1,,,66,5,8,-118,-2,-17,"66.085555555556,-118.03805555556"
MD ,,,,,242972,"New Britain Road, Five Islands, Colchester Co., Nova Scotia, Canada",,,,,Acanthite,1,,,45,26,26,-64,-2,-3,"45.440555555556,-64.034166666667"
MD ,R,Y,330,300,7275,"Walton Barite Mine (Magnet Cove Barium Corp. Mine), Walton, Hants Co., Nova Scotia, Canada",194515,"Gays River Deposit, Hants Co., Nova Scotia, Canada",Pan et al. (1993),Pan et al. (1993),Acanthite,1,,,45,12,11,-64,-2,-45,"45.203055555556,-64.045833333333"
MD ,,Y,2730,2730,25303,"Izok Lake Mine, Itchen Lake, Mackenzie District, Nunavut Territory, Canada",25303,"Izok Lake Mine, Itchen Lake, Mackenzie District, Nunavut Territory, Canada",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,65,39,0,-112,-49,0,"65.65,-112.81666666667"
